"Strain","PlateWell","Mean","SD","n","Amoxicillin","Chlorothalonil","Diflufenican","Glyphosate","Imidacloprid","Metaldehyde","Oxytetracycline","Tebuconazole","Complexity","Strain_nice"
"mixture","4G2",37.6210115632483,0.305507001915604,4,1,0,1,1,0,1,1,0,5,"IL Mixture"
"mixture","4G3",40.5274284079764,1.00027367914974,4,1,0,1,0,0,1,1,1,5,"IL Mixture"
"mixture","4G3",40.5274284079764,1.00027367914974,4,1,0,1,0,0,1,1,1,5,"IL Mixture"
"mixture","4G3",40.5274284079764,1.00027367914974,4,1,0,1,0,0,1,1,1,5,"IL Mixture"
"mixture","4G3",40.5274284079764,1.00027367914974,4,1,0,1,0,0,1,1,1,5,"IL Mixture"
"mixture","4G4",70.6626720373185,0.650253403412594,4,0,1,1,1,1,1,0,0,5,"IL Mixture"
"mixture","4G4",70.6626720373185,0.650253403412594,4,0,1,1,1,1,1,0,0,5,"IL Mixture"
"mixture","4G4",70.6626720373185,0.650253403412594,4,0,1,1,1,1,1,0,0,5,"IL Mixture"
"mixture","4G4",70.6626720373185,0.650253403412594,4,0,1,1,1,1,1,0,0,5,"IL Mixture"
"mixture","4G5",38.9449050373042,0.938197808090029,4,0,1,1,0,1,1,1,0,5,"IL Mixture"
"mixture","4G5",38.9449050373042,0.938197808090029,4,0,1,1,0,1,1,1,0,5,"IL Mixture"
"mixture","4G5",38.9449050373042,0.938197808090029,4,0,1,1,0,1,1,1,0,5,"IL Mixture"
"mixture","4G5",38.9449050373042,0.938197808090029,4,0,1,1,0,1,1,1,0,5,"IL Mixture"
"mixture","4G6",40.3941576261755,0.65990230181662,4,0,1,0,1,1,0,1,1,5,"IL Mixture"
"mixture","4G6",40.3941576261755,0.65990230181662,4,0,1,0,1,1,0,1,1,5,"IL Mixture"
"mixture","4G6",40.3941576261755,0.65990230181662,4,0,1,0,1,1,0,1,1,5,"IL Mixture"
"mixture","4G6",40.3941576261755,0.65990230181662,4,0,1,0,1,1,0,1,1,5,"IL Mixture"
"mixture","4G7",40.2759333295657,1.06937143956493,4,0,0,1,1,0,1,1,1,5,"IL Mixture"
"mixture","4G7",40.2759333295657,1.06937143956493,4,0,0,1,1,0,1,1,1,5,"IL Mixture"
"mixture","4G7",40.2759333295657,1.06937143956493,4,0,0,1,1,0,1,1,1,5,"IL Mixture"
"mixture","4G7",40.2759333295657,1.06937143956493,4,0,0,1,1,0,1,1,1,5,"IL Mixture"
"mixture","4G8",39.4713413551058,0.825545935731477,4,1,1,1,1,0,1,1,0,6,"IL Mixture"
"mixture","4G8",39.4713413551058,0.825545935731477,4,1,1,1,1,0,1,1,0,6,"IL Mixture"
"mixture","4G8",39.4713413551058,0.825545935731477,4,1,1,1,1,0,1,1,0,6,"IL Mixture"
"mixture","4G8",39.4713413551058,0.825545935731477,4,1,1,1,1,0,1,1,0,6,"IL Mixture"
"mixture","4G9",41.2031851177761,0.722012369549696,4,1,1,1,0,0,1,1,1,6,"IL Mixture"
"mixture","4G9",41.2031851177761,0.722012369549696,4,1,1,1,0,0,1,1,1,6,"IL Mixture"
"mixture","4G9",41.2031851177761,0.722012369549696,4,1,1,1,0,0,1,1,1,6,"IL Mixture"
"mixture","4G9",41.2031851177761,0.722012369549696,4,1,1,1,0,0,1,1,1,6,"IL Mixture"
"mixture","5B2",70.2912124872041,0.396465713208282,4,0,1,1,1,1,1,0,1,6,"IL Mixture"
"mixture","5B2",70.2912124872041,0.396465713208282,4,0,1,1,1,1,1,0,1,6,"IL Mixture"
"mixture","5B2",70.2912124872041,0.396465713208282,4,0,1,1,1,1,1,0,1,6,"IL Mixture"
"mixture","5B2",70.2912124872041,0.396465713208282,4,0,1,1,1,1,1,0,1,6,"IL Mixture"
"mixture","5B3",36.0179315945136,0.501814702663892,4,1,1,1,1,1,1,1,0,7,"IL Mixture"
"mixture","5B3",36.0179315945136,0.501814702663892,4,1,1,1,1,1,1,1,0,7,"IL Mixture"
"mixture","5B3",36.0179315945136,0.501814702663892,4,1,1,1,1,1,1,1,0,7,"IL Mixture"
"mixture","5B3",36.0179315945136,0.501814702663892,4,1,1,1,1,1,1,1,0,7,"IL Mixture"
"mixture","5B4",37.9872937017566,1.27843064602212,4,1,0,1,1,1,1,1,1,7,"IL Mixture"
"mixture","5B4",37.9872937017566,1.27843064602212,4,1,0,1,1,1,1,1,1,7,"IL Mixture"
"mixture","5B4",37.9872937017566,1.27843064602212,4,1,0,1,1,1,1,1,1,7,"IL Mixture"
"mixture","5B4",37.9872937017566,1.27843064602212,4,1,0,1,1,1,1,1,1,7,"IL Mixture"
"mixture","5C2",38.8033092485806,1.09453106747564,4,0,1,1,1,1,0,1,1,6,"IL Mixture"
"mixture","5C2",38.8033092485806,1.09453106747564,4,0,1,1,1,1,0,1,1,6,"IL Mixture"
"mixture","5C2",38.8033092485806,1.09453106747564,4,0,1,1,1,1,0,1,1,6,"IL Mixture"
"mixture","5C2",38.8033092485806,1.09453106747564,4,0,1,1,1,1,0,1,1,6,"IL Mixture"
"mixture","5C3",69.4389718331058,1.08476309712297,4,1,1,1,1,1,1,0,1,7,"IL Mixture"
"mixture","5C3",69.4389718331058,1.08476309712297,4,1,1,1,1,1,1,0,1,7,"IL Mixture"
"mixture","5C3",69.4389718331058,1.08476309712297,4,1,1,1,1,1,1,0,1,7,"IL Mixture"
"mixture","5C3",69.4389718331058,1.08476309712297,4,1,1,1,1,1,1,0,1,7,"IL Mixture"
"mixture","5C4",36.9586276043999,0.644993150953101,4,0,1,1,1,1,1,1,1,7,"IL Mixture"
"mixture","5C4",36.9586276043999,0.644993150953101,4,0,1,1,1,1,1,1,1,7,"IL Mixture"
"mixture","5C4",36.9586276043999,0.644993150953101,4,0,1,1,1,1,1,1,1,7,"IL Mixture"
"mixture","5C4",36.9586276043999,0.644993150953101,4,0,1,1,1,1,1,1,1,7,"IL Mixture"
"mixture","5D2",38.0182961878844,0.360971364977931,4,0,1,1,1,0,1,1,1,6,"IL Mixture"
"mixture","5D2",38.0182961878844,0.360971364977931,4,0,1,1,1,0,1,1,1,6,"IL Mixture"
"mixture","5D2",38.0182961878844,0.360971364977931,4,0,1,1,1,0,1,1,1,6,"IL Mixture"
"mixture","5D2",38.0182961878844,0.360971364977931,4,0,1,1,1,0,1,1,1,6,"IL Mixture"
"mixture","5D3",38.1647259734806,2.18992808796561,4,1,1,1,1,1,0,1,1,7,"IL Mixture"
"mixture","5D3",38.1647259734806,2.18992808796561,4,1,1,1,1,1,0,1,1,7,"IL Mixture"
"mixture","5D3",38.1647259734806,2.18992808796561,4,1,1,1,1,1,0,1,1,7,"IL Mixture"
"mixture","5D3",38.1647259734806,2.18992808796561,4,1,1,1,1,1,0,1,1,7,"IL Mixture"
"mixture","5D4",37.3779680401241,1.10217603573281,4,1,1,1,1,1,1,1,1,8,"IL Mixture"
"mixture","5D4",37.3779680401241,1.10217603573281,4,1,1,1,1,1,1,1,1,8,"IL Mixture"
"mixture","5D4",37.3779680401241,1.10217603573281,4,1,1,1,1,1,1,1,1,8,"IL Mixture"
"mixture","5D4",37.3779680401241,1.10217603573281,4,1,1,1,1,1,1,1,1,8,"IL Mixture"
"mixture","5E2",38.2655460341676,0.760117902384098,4,0,1,1,0,1,1,1,1,6,"IL Mixture"
"mixture","5E2",38.2655460341676,0.760117902384098,4,0,1,1,0,1,1,1,1,6,"IL Mixture"
"mixture","5E2",38.2655460341676,0.760117902384098,4,0,1,1,0,1,1,1,1,6,"IL Mixture"
"mixture","5E2",38.2655460341676,0.760117902384098,4,0,1,1,0,1,1,1,1,6,"IL Mixture"
"mixture","5E3",37.199230321879,0.601006867696649,4,1,1,1,1,0,1,1,1,7,"IL Mixture"
"mixture","5E3",37.199230321879,0.601006867696649,4,1,1,1,1,0,1,1,1,7,"IL Mixture"
"mixture","5E3",37.199230321879,0.601006867696649,4,1,1,1,1,0,1,1,1,7,"IL Mixture"
"mixture","5E3",37.199230321879,0.601006867696649,4,1,1,1,1,0,1,1,1,7,"IL Mixture"
"mixture","5F2",38.7959662034671,0.45587958425582,4,0,1,0,1,1,1,1,1,6,"IL Mixture"
"mixture","5F2",38.7959662034671,0.45587958425582,4,0,1,0,1,1,1,1,1,6,"IL Mixture"
"mixture","5F2",38.7959662034671,0.45587958425582,4,0,1,0,1,1,1,1,1,6,"IL Mixture"
"mixture","5F2",38.7959662034671,0.45587958425582,4,0,1,0,1,1,1,1,1,6,"IL Mixture"
"mixture","5F3",38.0900549283246,1.00653704236409,4,1,1,1,0,1,1,1,1,7,"IL Mixture"
"mixture","5F3",38.0900549283246,1.00653704236409,4,1,1,1,0,1,1,1,1,7,"IL Mixture"
"mixture","5F3",38.0900549283246,1.00653704236409,4,1,1,1,0,1,1,1,1,7,"IL Mixture"
"mixture","5F3",38.0900549283246,1.00653704236409,4,1,1,1,0,1,1,1,1,7,"IL Mixture"
"mixture","5G2",36.6850453113935,0.520958959284424,4,0,0,1,1,1,1,1,1,6,"IL Mixture"
"mixture","5G2",36.6850453113935,0.520958959284424,4,0,0,1,1,1,1,1,1,6,"IL Mixture"
"mixture","5G2",36.6850453113935,0.520958959284424,4,0,0,1,1,1,1,1,1,6,"IL Mixture"
"mixture","5G2",36.6850453113935,0.520958959284424,4,0,0,1,1,1,1,1,1,6,"IL Mixture"
"mixture","5G3",39.7466678207162,0.753276557751644,4,1,1,0,1,1,1,1,1,7,"IL Mixture"
"mixture","5G3",39.7466678207162,0.753276557751644,4,1,1,0,1,1,1,1,1,7,"IL Mixture"
"mixture","5G3",39.7466678207162,0.753276557751644,4,1,1,0,1,1,1,1,1,7,"IL Mixture"
"mixture","5G3",39.7466678207162,0.753276557751644,4,1,1,0,1,1,1,1,1,7,"IL Mixture"
"vfischeri","1B10",51.8893429307828,0.171221965401305,4,1,0,0,1,0,1,0,0,3,"V. fischeri"
"vfischeri","1B10",51.8893429307828,0.171221965401305,4,1,0,0,1,0,1,0,0,3,"V. fischeri"
"vfischeri","1B10",51.8893429307828,0.171221965401305,4,1,0,0,1,0,1,0,0,3,"V. fischeri"
"vfischeri","1B10",51.8893429307828,0.171221965401305,4,1,0,0,1,0,1,0,0,3,"V. fischeri"
"vfischeri","1B11",37.5895892121868,0.660454511573375,4,1,0,0,0,0,1,1,0,3,"V. fischeri"
"vfischeri","1B11",37.5895892121868,0.660454511573375,4,1,0,0,0,0,1,1,0,3,"V. fischeri"
"vfischeri","1B11",37.5895892121868,0.660454511573375,4,1,0,0,0,0,1,1,0,3,"V. fischeri"
"vfischeri","1B11",37.5895892121868,0.660454511573375,4,1,0,0,0,0,1,1,0,3,"V. fischeri"
"vfischeri","1B2",53.0284518457573,0.908427751198517,4,1,0,0,0,0,0,0,0,1,"V. fischeri"
"vfischeri","1B2",53.0284518457573,0.908427751198517,4,1,0,0,0,0,0,0,0,1,"V. fischeri"
"vfischeri","1B2",53.0284518457573,0.908427751198517,4,1,0,0,0,0,0,0,0,1,"V. fischeri"
"vfischeri","1B2",53.0284518457573,0.908427751198517,4,1,0,0,0,0,0,0,0,1,"V. fischeri"
"vfischeri","1B3",19.7328766401129,0.97442865098943,4,0,0,0,0,0,0,1,0,1,"V. fischeri"
"vfischeri","1B3",19.7328766401129,0.97442865098943,4,0,0,0,0,0,0,1,0,1,"V. fischeri"
"vfischeri","1B3",19.7328766401129,0.97442865098943,4,0,0,0,0,0,0,1,0,1,"V. fischeri"
"vfischeri","1B3",19.7328766401129,0.97442865098943,4,0,0,0,0,0,0,1,0,1,"V. fischeri"
"vfischeri","1B4",52.3551310053888,0.500082920888835,4,1,0,0,0,0,1,0,0,2,"V. fischeri"
"vfischeri","1B4",52.3551310053888,0.500082920888835,4,1,0,0,0,0,1,0,0,2,"V. fischeri"
"vfischeri","1B4",52.3551310053888,0.500082920888835,4,1,0,0,0,0,1,0,0,2,"V. fischeri"
"vfischeri","1B4",52.3551310053888,0.500082920888835,4,1,0,0,0,0,1,0,0,2,"V. fischeri"
"vfischeri","1B5",47.0695544872539,1.11646167011229,4,0,1,0,0,0,1,0,0,2,"V. fischeri"
"vfischeri","1B5",47.0695544872539,1.11646167011229,4,0,1,0,0,0,1,0,0,2,"V. fischeri"
"vfischeri","1B5",47.0695544872539,1.11646167011229,4,0,1,0,0,0,1,0,0,2,"V. fischeri"
"vfischeri","1B5",47.0695544872539,1.11646167011229,4,0,1,0,0,0,1,0,0,2,"V. fischeri"
"vfischeri","1B6",27.7825414606885,0.978605329298992,4,0,0,1,0,0,0,1,0,2,"V. fischeri"
"vfischeri","1B6",27.7825414606885,0.978605329298992,4,0,0,1,0,0,0,1,0,2,"V. fischeri"
"vfischeri","1B6",27.7825414606885,0.978605329298992,4,0,0,1,0,0,0,1,0,2,"V. fischeri"
"vfischeri","1B6",27.7825414606885,0.978605329298992,4,0,0,1,0,0,0,1,0,2,"V. fischeri"
"vfischeri","1B7",52.0762867686939,0.934629491845636,4,0,0,0,0,1,1,0,0,2,"V. fischeri"
"vfischeri","1B7",52.0762867686939,0.934629491845636,4,0,0,0,0,1,1,0,0,2,"V. fischeri"
"vfischeri","1B7",52.0762867686939,0.934629491845636,4,0,0,0,0,1,1,0,0,2,"V. fischeri"
"vfischeri","1B7",52.0762867686939,0.934629491845636,4,0,0,0,0,1,1,0,0,2,"V. fischeri"
"vfischeri","1B8",50.1660874853028,0.363808368202109,4,1,1,1,0,0,0,0,0,3,"V. fischeri"
"vfischeri","1B8",50.1660874853028,0.363808368202109,4,1,1,1,0,0,0,0,0,3,"V. fischeri"
"vfischeri","1B8",50.1660874853028,0.363808368202109,4,1,1,1,0,0,0,0,0,3,"V. fischeri"
"vfischeri","1B8",50.1660874853028,0.363808368202109,4,1,1,1,0,0,0,0,0,3,"V. fischeri"
"vfischeri","1B9",51.9824190256369,0.39387264299532,4,1,0,1,1,0,0,0,0,3,"V. fischeri"
"vfischeri","1B9",51.9824190256369,0.39387264299532,4,1,0,1,1,0,0,0,0,3,"V. fischeri"
"vfischeri","1B9",51.9824190256369,0.39387264299532,4,1,0,1,1,0,0,0,0,3,"V. fischeri"
"vfischeri","1B9",51.9824190256369,0.39387264299532,4,1,0,1,1,0,0,0,0,3,"V. fischeri"
"vfischeri","1C10",26.3749838390765,0.525802882440744,4,1,0,0,1,0,0,1,0,3,"V. fischeri"
"vfischeri","1C10",26.3749838390765,0.525802882440744,4,1,0,0,1,0,0,1,0,3,"V. fischeri"
"vfischeri","1C10",26.3749838390765,0.525802882440744,4,1,0,0,1,0,0,1,0,3,"V. fischeri"
"vfischeri","1C10",26.3749838390765,0.525802882440744,4,1,0,0,1,0,0,1,0,3,"V. fischeri"
"vfischeri","1C11",52.4327801437034,0.499513719460178,4,1,0,0,0,0,1,0,1,3,"V. fischeri"
"vfischeri","1C11",52.4327801437034,0.499513719460178,4,1,0,0,0,0,1,0,1,3,"V. fischeri"
"vfischeri","1C11",52.4327801437034,0.499513719460178,4,1,0,0,0,0,1,0,1,3,"V. fischeri"
"vfischeri","1C11",52.4327801437034,0.499513719460178,4,1,0,0,0,0,1,0,1,3,"V. fischeri"
"vfischeri","1C2",28.6289608881542,6.95556123276514,4,0,1,0,0,0,0,0,0,1,"V. fischeri"
"vfischeri","1C2",28.6289608881542,6.95556123276514,4,0,1,0,0,0,0,0,0,1,"V. fischeri"
"vfischeri","1C2",28.6289608881542,6.95556123276514,4,0,1,0,0,0,0,0,0,1,"V. fischeri"
"vfischeri","1C2",28.6289608881542,6.95556123276514,4,0,1,0,0,0,0,0,0,1,"V. fischeri"
"vfischeri","1C3",52.5537305018323,0.423430362260268,4,0,0,0,0,0,0,0,1,1,"V. fischeri"
"vfischeri","1C3",52.5537305018323,0.423430362260268,4,0,0,0,0,0,0,0,1,1,"V. fischeri"
"vfischeri","1C3",52.5537305018323,0.423430362260268,4,0,0,0,0,0,0,0,1,1,"V. fischeri"
"vfischeri","1C3",52.5537305018323,0.423430362260268,4,0,0,0,0,0,0,0,1,1,"V. fischeri"
"vfischeri","1C4",41.8489746845065,0.59288039280829,4,1,0,0,0,0,0,1,0,2,"V. fischeri"
"vfischeri","1C4",41.8489746845065,0.59288039280829,4,1,0,0,0,0,0,1,0,2,"V. fischeri"
"vfischeri","1C4",41.8489746845065,0.59288039280829,4,1,0,0,0,0,0,1,0,2,"V. fischeri"
"vfischeri","1C4",41.8489746845065,0.59288039280829,4,1,0,0,0,0,0,1,0,2,"V. fischeri"
"vfischeri","1C5",17.0854154239234,1.28830415265912,4,0,1,0,0,0,0,1,0,2,"V. fischeri"
"vfischeri","1C5",17.0854154239234,1.28830415265912,4,0,1,0,0,0,0,1,0,2,"V. fischeri"
"vfischeri","1C5",17.0854154239234,1.28830415265912,4,0,1,0,0,0,0,1,0,2,"V. fischeri"
"vfischeri","1C5",17.0854154239234,1.28830415265912,4,0,1,0,0,0,0,1,0,2,"V. fischeri"
"vfischeri","1C6",51.248337356423,0.202990368036159,4,0,0,1,0,0,0,0,1,2,"V. fischeri"
"vfischeri","1C6",51.248337356423,0.202990368036159,4,0,0,1,0,0,0,0,1,2,"V. fischeri"
"vfischeri","1C6",51.248337356423,0.202990368036159,4,0,0,1,0,0,0,0,1,2,"V. fischeri"
"vfischeri","1C6",51.248337356423,0.202990368036159,4,0,0,1,0,0,0,0,1,2,"V. fischeri"
"vfischeri","1C7",20.2132891009743,0.240537073503373,4,0,0,0,0,1,0,1,0,2,"V. fischeri"
"vfischeri","1C7",20.2132891009743,0.240537073503373,4,0,0,0,0,1,0,1,0,2,"V. fischeri"
"vfischeri","1C7",20.2132891009743,0.240537073503373,4,0,0,0,0,1,0,1,0,2,"V. fischeri"
"vfischeri","1C7",20.2132891009743,0.240537073503373,4,0,0,0,0,1,0,1,0,2,"V. fischeri"
"vfischeri","1C8",49.0848693257794,0.486532093796528,4,1,1,0,1,0,0,0,0,3,"V. fischeri"
"vfischeri","1C8",49.0848693257794,0.486532093796528,4,1,1,0,1,0,0,0,0,3,"V. fischeri"
"vfischeri","1C8",49.0848693257794,0.486532093796528,4,1,1,0,1,0,0,0,0,3,"V. fischeri"
"vfischeri","1C8",49.0848693257794,0.486532093796528,4,1,1,0,1,0,0,0,0,3,"V. fischeri"
"vfischeri","1C9",51.0176732936471,0.355580706444392,4,1,0,1,0,1,0,0,0,3,"V. fischeri"
"vfischeri","1C9",51.0176732936471,0.355580706444392,4,1,0,1,0,1,0,0,0,3,"V. fischeri"
"vfischeri","1C9",51.0176732936471,0.355580706444392,4,1,0,1,0,1,0,0,0,3,"V. fischeri"
"vfischeri","1C9",51.0176732936471,0.355580706444392,4,1,0,1,0,1,0,0,0,3,"V. fischeri"
"vfischeri","1D10",52.0255902240641,0.540955122711286,4,1,0,0,1,0,0,0,1,3,"V. fischeri"
"vfischeri","1D10",52.0255902240641,0.540955122711286,4,1,0,0,1,0,0,0,1,3,"V. fischeri"
"vfischeri","1D10",52.0255902240641,0.540955122711286,4,1,0,0,1,0,0,0,1,3,"V. fischeri"
"vfischeri","1D10",52.0255902240641,0.540955122711286,4,1,0,0,1,0,0,0,1,3,"V. fischeri"
"vfischeri","1D11",33.1264006731848,1.15868559871406,4,1,0,0,0,0,0,1,1,3,"V. fischeri"
"vfischeri","1D11",33.1264006731848,1.15868559871406,4,1,0,0,0,0,0,1,1,3,"V. fischeri"
"vfischeri","1D11",33.1264006731848,1.15868559871406,4,1,0,0,0,0,0,1,1,3,"V. fischeri"
"vfischeri","1D11",33.1264006731848,1.15868559871406,4,1,0,0,0,0,0,1,1,3,"V. fischeri"
"vfischeri","1D2",52.7128045918172,0.174110684490985,4,0,0,1,0,0,0,0,0,1,"V. fischeri"
"vfischeri","1D2",52.7128045918172,0.174110684490985,4,0,0,1,0,0,0,0,0,1,"V. fischeri"
"vfischeri","1D2",52.7128045918172,0.174110684490985,4,0,0,1,0,0,0,0,0,1,"V. fischeri"
"vfischeri","1D2",52.7128045918172,0.174110684490985,4,0,0,1,0,0,0,0,0,1,"V. fischeri"
"vfischeri","1D3",41.9513082904363,3.65187244901273,4,1,1,0,0,0,0,0,0,2,"V. fischeri"
"vfischeri","1D3",41.9513082904363,3.65187244901273,4,1,1,0,0,0,0,0,0,2,"V. fischeri"
"vfischeri","1D3",41.9513082904363,3.65187244901273,4,1,1,0,0,0,0,0,0,2,"V. fischeri"
"vfischeri","1D3",41.9513082904363,3.65187244901273,4,1,1,0,0,0,0,0,0,2,"V. fischeri"
"vfischeri","1D4",50.6573097660409,0.320468934377891,4,1,0,0,0,0,0,0,1,2,"V. fischeri"
"vfischeri","1D4",50.6573097660409,0.320468934377891,4,1,0,0,0,0,0,0,1,2,"V. fischeri"
"vfischeri","1D4",50.6573097660409,0.320468934377891,4,1,0,0,0,0,0,0,1,2,"V. fischeri"
"vfischeri","1D4",50.6573097660409,0.320468934377891,4,1,0,0,0,0,0,0,1,2,"V. fischeri"
"vfischeri","1D5",51.9930213616416,1.29284412382368,4,0,1,0,0,0,0,0,1,2,"V. fischeri"
"vfischeri","1D5",51.9930213616416,1.29284412382368,4,0,1,0,0,0,0,0,1,2,"V. fischeri"
"vfischeri","1D5",51.9930213616416,1.29284412382368,4,0,1,0,0,0,0,0,1,2,"V. fischeri"
"vfischeri","1D5",51.9930213616416,1.29284412382368,4,0,1,0,0,0,0,0,1,2,"V. fischeri"
"vfischeri","1D6",50.9678936212232,0.550743059159064,4,0,0,0,1,1,0,0,0,2,"V. fischeri"
"vfischeri","1D6",50.9678936212232,0.550743059159064,4,0,0,0,1,1,0,0,0,2,"V. fischeri"
"vfischeri","1D6",50.9678936212232,0.550743059159064,4,0,0,0,1,1,0,0,0,2,"V. fischeri"
"vfischeri","1D6",50.9678936212232,0.550743059159064,4,0,0,0,1,1,0,0,0,2,"V. fischeri"
"vfischeri","1D7",52.0097967733042,0.548263074310091,4,0,0,0,0,1,0,0,1,2,"V. fischeri"
"vfischeri","1D7",52.0097967733042,0.548263074310091,4,0,0,0,0,1,0,0,1,2,"V. fischeri"
"vfischeri","1D7",52.0097967733042,0.548263074310091,4,0,0,0,0,1,0,0,1,2,"V. fischeri"
"vfischeri","1D7",52.0097967733042,0.548263074310091,4,0,0,0,0,1,0,0,1,2,"V. fischeri"
"vfischeri","1D8",49.4785911777737,0.405785892901035,4,1,1,0,0,1,0,0,0,3,"V. fischeri"
"vfischeri","1D8",49.4785911777737,0.405785892901035,4,1,1,0,0,1,0,0,0,3,"V. fischeri"
"vfischeri","1D8",49.4785911777737,0.405785892901035,4,1,1,0,0,1,0,0,0,3,"V. fischeri"
"vfischeri","1D8",49.4785911777737,0.405785892901035,4,1,1,0,0,1,0,0,0,3,"V. fischeri"
"vfischeri","1D9",51.2898657493359,0.256581608204883,4,1,0,1,0,0,1,0,0,3,"V. fischeri"
"vfischeri","1D9",51.2898657493359,0.256581608204883,4,1,0,1,0,0,1,0,0,3,"V. fischeri"
"vfischeri","1D9",51.2898657493359,0.256581608204883,4,1,0,1,0,0,1,0,0,3,"V. fischeri"
"vfischeri","1D9",51.2898657493359,0.256581608204883,4,1,0,1,0,0,1,0,0,3,"V. fischeri"
"vfischeri","1E10",51.7614547718806,0.262690953239462,4,1,0,0,0,1,1,0,0,3,"V. fischeri"
"vfischeri","1E10",51.7614547718806,0.262690953239462,4,1,0,0,0,1,1,0,0,3,"V. fischeri"
"vfischeri","1E10",51.7614547718806,0.262690953239462,4,1,0,0,0,1,1,0,0,3,"V. fischeri"
"vfischeri","1E10",51.7614547718806,0.262690953239462,4,1,0,0,0,1,1,0,0,3,"V. fischeri"
"vfischeri","1E11",52.0483230327612,0.263257174909389,4,0,1,1,1,0,0,0,0,3,"V. fischeri"
"vfischeri","1E11",52.0483230327612,0.263257174909389,4,0,1,1,1,0,0,0,0,3,"V. fischeri"
"vfischeri","1E11",52.0483230327612,0.263257174909389,4,0,1,1,1,0,0,0,0,3,"V. fischeri"
"vfischeri","1E11",52.0483230327612,0.263257174909389,4,0,1,1,1,0,0,0,0,3,"V. fischeri"
"vfischeri","1E2",52.3322801789103,0.269088992946018,4,0,0,0,1,0,0,0,0,1,"V. fischeri"
"vfischeri","1E2",52.3322801789103,0.269088992946018,4,0,0,0,1,0,0,0,0,1,"V. fischeri"
"vfischeri","1E2",52.3322801789103,0.269088992946018,4,0,0,0,1,0,0,0,0,1,"V. fischeri"
"vfischeri","1E2",52.3322801789103,0.269088992946018,4,0,0,0,1,0,0,0,0,1,"V. fischeri"
"vfischeri","1E3",51.5128112848551,0.431749988535267,4,1,0,1,0,0,0,0,0,2,"V. fischeri"
"vfischeri","1E3",51.5128112848551,0.431749988535267,4,1,0,1,0,0,0,0,0,2,"V. fischeri"
"vfischeri","1E3",51.5128112848551,0.431749988535267,4,1,0,1,0,0,0,0,0,2,"V. fischeri"
"vfischeri","1E3",51.5128112848551,0.431749988535267,4,1,0,1,0,0,0,0,0,2,"V. fischeri"
"vfischeri","1E4",50.218004658492,0.296234598131691,4,0,1,1,0,0,0,0,0,2,"V. fischeri"
"vfischeri","1E4",50.218004658492,0.296234598131691,4,0,1,1,0,0,0,0,0,2,"V. fischeri"
"vfischeri","1E4",50.218004658492,0.296234598131691,4,0,1,1,0,0,0,0,0,2,"V. fischeri"
"vfischeri","1E4",50.218004658492,0.296234598131691,4,0,1,1,0,0,0,0,0,2,"V. fischeri"
"vfischeri","1E5",50.9770550086002,0.300277338114404,4,0,0,1,1,0,0,0,0,2,"V. fischeri"
"vfischeri","1E5",50.9770550086002,0.300277338114404,4,0,0,1,1,0,0,0,0,2,"V. fischeri"
"vfischeri","1E5",50.9770550086002,0.300277338114404,4,0,0,1,1,0,0,0,0,2,"V. fischeri"
"vfischeri","1E5",50.9770550086002,0.300277338114404,4,0,0,1,1,0,0,0,0,2,"V. fischeri"
"vfischeri","1E6",51.4406523957799,0.487568338290787,4,0,0,0,1,0,1,0,0,2,"V. fischeri"
"vfischeri","1E6",51.4406523957799,0.487568338290787,4,0,0,0,1,0,1,0,0,2,"V. fischeri"
"vfischeri","1E6",51.4406523957799,0.487568338290787,4,0,0,0,1,0,1,0,0,2,"V. fischeri"
"vfischeri","1E6",51.4406523957799,0.487568338290787,4,0,0,0,1,0,1,0,0,2,"V. fischeri"
"vfischeri","1E7",14.7036590102134,0.396184250567935,4,0,0,0,0,0,1,1,0,2,"V. fischeri"
"vfischeri","1E7",14.7036590102134,0.396184250567935,4,0,0,0,0,0,1,1,0,2,"V. fischeri"
"vfischeri","1E7",14.7036590102134,0.396184250567935,4,0,0,0,0,0,1,1,0,2,"V. fischeri"
"vfischeri","1E7",14.7036590102134,0.396184250567935,4,0,0,0,0,0,1,1,0,2,"V. fischeri"
"vfischeri","1E8",48.8471426082023,0.451930152716029,4,1,1,0,0,0,1,0,0,3,"V. fischeri"
"vfischeri","1E8",48.8471426082023,0.451930152716029,4,1,1,0,0,0,1,0,0,3,"V. fischeri"
"vfischeri","1E8",48.8471426082023,0.451930152716029,4,1,1,0,0,0,1,0,0,3,"V. fischeri"
"vfischeri","1E8",48.8471426082023,0.451930152716029,4,1,1,0,0,0,1,0,0,3,"V. fischeri"
"vfischeri","1E9",16.2500283716739,0.549486073289164,4,1,0,1,0,0,0,1,0,3,"V. fischeri"
"vfischeri","1E9",16.2500283716739,0.549486073289164,4,1,0,1,0,0,0,1,0,3,"V. fischeri"
"vfischeri","1E9",16.2500283716739,0.549486073289164,4,1,0,1,0,0,0,1,0,3,"V. fischeri"
"vfischeri","1E9",16.2500283716739,0.549486073289164,4,1,0,1,0,0,0,1,0,3,"V. fischeri"
"vfischeri","1F10",40.8520510793069,0.796557688094044,4,1,0,0,0,1,0,1,0,3,"V. fischeri"
"vfischeri","1F10",40.8520510793069,0.796557688094044,4,1,0,0,0,1,0,1,0,3,"V. fischeri"
